# Program:featureCounts v2.0.6; Command:"featureCounts" "--extraAttributes" "Name" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "16" "-a" "reference.gff" "-o" "countsSRR10379723.txt" "SRR10379723_trimmed.bam" 
Geneid	Chr	Start	End	Strand	Length	Name	SRR10379723_trimmed.bam
gene-SAOUHSC_01828	CP000253.1	1733869	1734333	+	465	SAOUHSC_01828	151
gene-SAOUHSC_01829	CP000253.1	1734577	1735179	+	603	SAOUHSC_01829	11439
gene-SAOUHSC_A01754	CP000253.1	1735252	1735506	+	255	SAOUHSC_A01754	15
gene-SAOUHSC_01830	CP000253.1	1735395	1736138	-	744	SAOUHSC_01830	155
gene-SAOUHSC_01831	CP000253.1	1736218	1736664	+	447	SAOUHSC_01831	151
gene-SAOUHSC_01832	CP000253.1	1736778	1737938	+	1161	SAOUHSC_01832	165
gene-SAOUHSC_01833	CP000253.1	1737925	1739529	+	1605	SAOUHSC_01833	426
gene-SAOUHSC_01834	CP000253.1	1739623	1739718	+	96	SAOUHSC_01834	20
gene-SAOUHSC_01835	CP000253.1	1739679	1740809	-	1131	SAOUHSC_01835	457
gene-SAOUHSC_01836	CP000253.1	1740916	1742382	-	1467	SAOUHSC_01836	1169
gene-SAOUHSC_01837	CP000253.1	1742510	1743127	-	618	SAOUHSC_01837	207
gene-SAOUHSC_01838	CP000253.1	1743299	1744573	+	1275	SAOUHSC_01838	348
gene-SAOUHSC_01839	CP000253.1	1744667	1745929	-	1263	SAOUHSC_01839	147
gene-SAOUHSC_01840	CP000253.1	1746311	1747216	+	906	SAOUHSC_01840	86
gene-SAOUHSC_01841	CP000253.1	1747196	1747288	-	93	SAOUHSC_01841	0
gene-SAOUHSC_01843	CP000253.1	1747419	1750106	-	2688	SAOUHSC_01843	338
gene-SAOUHSC_01844	CP000253.1	1750105	1750194	+	90	SAOUHSC_01844	2
gene-SAOUHSC_01845	CP000253.1	1750440	1752107	-	1668	SAOUHSC_01845	1120
gene-SAOUHSC_01846	CP000253.1	1752547	1754253	-	1707	SAOUHSC_01846	529
gene-SAOUHSC_01847	CP000253.1	1754422	1755054	+	633	SAOUHSC_01847	122
gene-SAOUHSC_01849	CP000253.1	1755079	1756248	+	1170	SAOUHSC_01849	242
gene-SAOUHSC_01850	CP000253.1	1756346	1757335	-	990	SAOUHSC_01850	2774
gene-SAOUHSC_01851	CP000253.1	1757408	1757521	-	114	SAOUHSC_01851	0
gene-SAOUHSC_01852	CP000253.1	1757875	1758966	-	1092	SAOUHSC_01852	766
gene-SAOUHSC_01853	CP000253.1	1759427	1759531	-	105	SAOUHSC_01853	2
gene-SAOUHSC_01854	CP000253.1	1759666	1761183	-	1518	SAOUHSC_01854	5192
gene-SAOUHSC_01855	CP000253.1	1761257	1761748	-	492	SAOUHSC_01855	4340
gene-SAOUHSC_01856	CP000253.1	1761822	1763135	-	1314	SAOUHSC_01856	1495
gene-SAOUHSC_01857	CP000253.1	1763159	1766983	-	3825	SAOUHSC_01857	2822
gene-SAOUHSC_01858	CP000253.1	1767004	1767600	-	597	SAOUHSC_01858	206
gene-SAOUHSC_01859	CP000253.1	1767629	1768486	-	858	SAOUHSC_01859	213
gene-SAOUHSC_01860	CP000253.1	1768586	1768897	-	312	SAOUHSC_01860	244
gene-SAOUHSC_01861	CP000253.1	1768962	1770038	-	1077	SAOUHSC_01861	445
gene-SAOUHSC_01863	CP000253.1	1770125	1770436	+	312	SAOUHSC_01863	290
gene-SAOUHSC_01864	CP000253.1	1770561	1771403	-	843	SAOUHSC_01864	264
gene-SAOUHSC_01865	CP000253.1	1771873	1772517	-	645	SAOUHSC_01865	2509
gene-SAOUHSC_01866	CP000253.1	1772532	1773257	-	726	SAOUHSC_01866	2451
gene-SAOUHSC_01867	CP000253.1	1773873	1774721	-	849	SAOUHSC_01867	683
gene-SAOUHSC_01868	CP000253.1	1774725	1776134	-	1410	SAOUHSC_01868	406
gene-SAOUHSC_01869	CP000253.1	1776998	1777420	-	423	SAOUHSC_01869	1190
gene-SAOUHSC_01870	CP000253.1	1777437	1778132	-	696	SAOUHSC_01870	704
gene-SAOUHSC_01871	CP000253.1	1778129	1779790	-	1662	SAOUHSC_01871	666
gene-SAOUHSC_01872	CP000253.1	1780197	1781465	+	1269	SAOUHSC_01872	286
gene-SAOUHSC_01873	CP000253.1	1781582	1788142	-	6561	SAOUHSC_01873	1004
gene-SAOUHSC_01874	CP000253.1	1788485	1788796	-	312	SAOUHSC_01874	61
gene-SAOUHSC_01875	CP000253.1	1788818	1791235	-	2418	SAOUHSC_01875	509
gene-SAOUHSC_01876	CP000253.1	1791523	1792704	-	1182	SAOUHSC_01876	329
gene-SAOUHSC_01877	CP000253.1	1792814	1793767	+	954	SAOUHSC_01877	380
gene-SAOUHSC_01878	CP000253.1	1793764	1794327	+	564	SAOUHSC_01878	301
gene-SAOUHSC_01879	CP000253.1	1794447	1794848	-	402	SAOUHSC_01879	1017
gene-SAOUHSC_01880	CP000253.1	1795368	1795592	-	225	SAOUHSC_01880	26
gene-SAOUHSC_01881	CP000253.1	1795589	1796080	-	492	SAOUHSC_01881	34
gene-SAOUHSC_01882	CP000253.1	1796427	1797254	-	828	SAOUHSC_01882	913
gene-SAOUHSC_01883	CP000253.1	1797257	1797376	-	120	SAOUHSC_01883	4
gene-SAOUHSC_01884	CP000253.1	1797488	1798489	+	1002	SAOUHSC_01884	560
gene-SAOUHSC_01886	CP000253.1	1798611	1799075	-	465	SAOUHSC_01886	181
gene-SAOUHSC_01887	CP000253.1	1799088	1800269	-	1182	SAOUHSC_01887	489
gene-SAOUHSC_01888	CP000253.1	1800280	1800912	-	633	SAOUHSC_01888	239
gene-SAOUHSC_01889	CP000253.1	1800919	1801923	-	1005	SAOUHSC_01889	480
gene-SAOUHSC_01890	CP000253.1	1802443	1803945	-	1503	SAOUHSC_01890	125
gene-SAOUHSC_01891	CP000253.1	1804468	1804782	+	315	SAOUHSC_01891	72
gene-SAOUHSC_01893	CP000253.1	1804782	1806074	+	1293	SAOUHSC_01893	375
gene-SAOUHSC_01894	CP000253.1	1806092	1806487	+	396	SAOUHSC_01894	194
gene-SAOUHSC_01895	CP000253.1	1806782	1807636	-	855	SAOUHSC_01895	1341
gene-SAOUHSC_01896	CP000253.1	1807912	1808136	-	225	SAOUHSC_01896	173
gene-SAOUHSC_01897	CP000253.1	1808335	1808805	+	471	SAOUHSC_01897	182
gene-SAOUHSC_01898	CP000253.1	1808918	1809361	+	444	SAOUHSC_01898	188
gene-SAOUHSC_01899	CP000253.1	1809348	1809791	-	444	SAOUHSC_01899	189
gene-SAOUHSC_01900	CP000253.1	1810087	1810722	+	636	SAOUHSC_01900	220
gene-SAOUHSC_01901	CP000253.1	1811162	1811875	-	714	SAOUHSC_01901	609
gene-SAOUHSC_01902	CP000253.1	1812135	1812437	+	303	SAOUHSC_01902	8
gene-SAOUHSC_01903	CP000253.1	1812693	1813058	+	366	SAOUHSC_01903	14
gene-SAOUHSC_01904	CP000253.1	1813055	1813408	+	354	SAOUHSC_01904	19
gene-SAOUHSC_01905	CP000253.1	1813964	1814788	+	825	SAOUHSC_01905	39
gene-SAOUHSC_01906	CP000253.1	1814821	1815429	+	609	SAOUHSC_01906	19
gene-SAOUHSC_01907	CP000253.1	1815492	1816325	-	834	SAOUHSC_01907	129
gene-SAOUHSC_01908	CP000253.1	1816537	1817445	-	909	SAOUHSC_01908	1338
gene-SAOUHSC_01909	CP000253.1	1817570	1818763	-	1194	SAOUHSC_01909	1444
gene-SAOUHSC_01910	CP000253.1	1819134	1820726	+	1593	SAOUHSC_01910	5091
gene-SAOUHSC_01911	CP000253.1	1820862	1821347	-	486	SAOUHSC_01911	142
gene-SAOUHSC_01912	CP000253.1	1821722	1822468	-	747	SAOUHSC_01912	104
gene-SAOUHSC_01913	CP000253.1	1822473	1822946	-	474	SAOUHSC_01913	33
gene-SAOUHSC_01914	CP000253.1	1823012	1823269	+	258	SAOUHSC_01914	114
gene-SAOUHSC_01915	CP000253.1	1823266	1824267	-	1002	SAOUHSC_01915	106
gene-SAOUHSC_01916	CP000253.1	1824272	1825750	-	1479	SAOUHSC_01916	111
gene-SAOUHSC_01917	CP000253.1	1825909	1826364	-	456	SAOUHSC_01917	85
gene-SAOUHSC_01918	CP000253.1	1826667	1827317	+	651	SAOUHSC_01918	1810
gene-SAOUHSC_01919	CP000253.1	1827398	1828393	+	996	SAOUHSC_01919	2903
gene-SAOUHSC_01920	CP000253.1	1828469	1829095	+	627	SAOUHSC_01920	61
gene-SAOUHSC_01921	CP000253.1	1829136	1829480	+	345	SAOUHSC_01921	31
gene-SAOUHSC_01922	CP000253.1	1829578	1830129	+	552	SAOUHSC_01922	78
gene-SAOUHSC_01923	CP000253.1	1830347	1830988	-	642	SAOUHSC_01923	19
gene-SAOUHSC_01924	CP000253.1	1831102	1831287	-	186	SAOUHSC_01924	4
gene-SAOUHSC_01925	CP000253.1	1831289	1831465	-	177	SAOUHSC_01925	7
gene-SAOUHSC_01926	CP000253.1	1831476	1831859	-	384	SAOUHSC_01926	61
gene-SAOUHSC_01927	CP000253.1	1832051	1832260	-	210	SAOUHSC_01927	27
gene-SAOUHSC_01928	CP000253.1	1832463	1832606	-	144	SAOUHSC_01928	27
gene-SAOUHSC_01929	CP000253.1	1833027	1833128	+	102	SAOUHSC_01929	92
gene-SAOUHSC_01930	CP000253.1	1833476	1833835	-	360	SAOUHSC_01930	105
gene-SAOUHSC_01931	CP000253.1	1834373	1838485	-	4113	SAOUHSC_01931	105
gene-SAOUHSC_01932	CP000253.1	1839335	1840534	-	1200	SAOUHSC_01932	122
gene-SAOUHSC_01933	CP000253.1	1840527	1842266	-	1740	SAOUHSC_01933	110
gene-SAOUHSC_01934	CP000253.1	1842247	1842381	-	135	SAOUHSC_01934	3
gene-SAOUHSC_01935	CP000253.1	1842446	1843165	-	720	SAOUHSC_01935	148
gene-SAOUHSC_01936	CP000253.1	1843316	1844032	-	717	SAOUHSC_01936	92
gene-SAOUHSC_01937	CP000253.1	1844134	1844241	+	108	SAOUHSC_01937	1
gene-SAOUHSC_01938	CP000253.1	1844190	1844909	-	720	SAOUHSC_01938	101
gene-SAOUHSC_01939	CP000253.1	1845030	1845749	-	720	SAOUHSC_01939	122
gene-SAOUHSC_01941	CP000253.1	1845807	1846529	-	723	SAOUHSC_01941	119
gene-SAOUHSC_01942	CP000253.1	1846654	1847361	-	708	SAOUHSC_01942	129
gene-SAOUHSC_01943	CP000253.1	1847797	1848015	-	219	SAOUHSC_01943	17
gene-SAOUHSC_01944	CP000253.1	1848325	1848891	+	567	SAOUHSC_01944	116
gene-SAOUHSC_01945	CP000253.1	1849365	1850063	-	699	SAOUHSC_01945	101
gene-SAOUHSC_01947	CP000253.1	1850060	1850821	-	762	SAOUHSC_01947	64
gene-SAOUHSC_01948	CP000253.1	1850818	1851510	-	693	SAOUHSC_01948	155
gene-SAOUHSC_01949	CP000253.1	1851533	1852906	-	1374	SAOUHSC_01949	133
gene-SAOUHSC_01950	CP000253.1	1852916	1853434	-	519	SAOUHSC_01950	12
gene-SAOUHSC_01951	CP000253.1	1853450	1854694	-	1245	SAOUHSC_01951	37
gene-SAOUHSC_01952	CP000253.1	1854687	1857680	-	2994	SAOUHSC_01952	100
gene-SAOUHSC_01953	CP000253.1	1857745	1857888	-	144	SAOUHSC_01953	42
gene-SAOUHSC_01954	CP000253.1	1859010	1859993	-	984	SAOUHSC_01954	82
gene-SAOUHSC_01955	CP000253.1	1859995	1860900	-	906	SAOUHSC_01955	63
gene-SAOUHSC_01956	CP000253.1	1861729	1862268	+	540	SAOUHSC_01956	109
gene-SAOUHSC_01957	CP000253.1	1862281	1863069	+	789	SAOUHSC_01957	276
gene-SAOUHSC_T00050	CP000253.1	1864312	1864400	-	89	SAOUHSC_T00050	20
gene-SAOUHSC_T00019	CP000253.1	1864455	1864526	-	72	SAOUHSC_T00019	111
gene-SAOUHSC_T0009	CP000253.1	1864528	1864602	-	75	SAOUHSC_T0009	42
gene-SAOUHSC_T00022	CP000253.1	1864617	1864690	-	74	SAOUHSC_T00022	66
gene-SAOUHSC_T00026	CP000253.1	1864706	1864781	-	76	SAOUHSC_T00026	157
gene-SAOUHSC_T00042	CP000253.1	1864795	1864867	-	73	SAOUHSC_T00042	180
gene-SAOUHSC_T00012	CP000253.1	1864884	1864959	-	76	SAOUHSC_T00012	14
gene-SAOUHSC_T00038	CP000253.1	1864981	1865054	-	74	SAOUHSC_T00038	35
gene-SAOUHSC_01958	CP000253.1	1865526	1866080	-	555	SAOUHSC_01958	131
gene-SAOUHSC_01959	CP000253.1	1866174	1866401	+	228	SAOUHSC_01959	219
gene-SAOUHSC_01960	CP000253.1	1866403	1867803	-	1401	SAOUHSC_01960	897
gene-SAOUHSC_01961	CP000253.1	1867827	1868750	-	924	SAOUHSC_01961	427
gene-SAOUHSC_01962	CP000253.1	1868808	1869845	-	1038	SAOUHSC_01962	439
gene-SAOUHSC_01963	CP000253.1	1869835	1869945	-	111	SAOUHSC_01963	0
gene-SAOUHSC_01964	CP000253.1	1870108	1870611	+	504	SAOUHSC_01964	379
gene-SAOUHSC_01966	CP000253.1	1870735	1871958	-	1224	SAOUHSC_01966	358
gene-SAOUHSC_01967	CP000253.1	1871951	1872691	-	741	SAOUHSC_01967	182
gene-SAOUHSC_01968	CP000253.1	1872825	1873247	+	423	SAOUHSC_01968	405
gene-SAOUHSC_01969	CP000253.1	1873389	1873754	+	366	SAOUHSC_01969	1225
gene-SAOUHSC_01971	CP000253.1	1874487	1875044	+	558	SAOUHSC_01971	24
gene-SAOUHSC_01972	CP000253.1	1875249	1876211	+	963	SAOUHSC_01972	10014
gene-SAOUHSC_01973	CP000253.1	1876332	1877273	-	942	SAOUHSC_01973	1285
gene-SAOUHSC_01974	CP000253.1	1877270	1880206	-	2937	SAOUHSC_01974	2195
gene-SAOUHSC_01975	CP000253.1	1880196	1881392	-	1197	SAOUHSC_01975	475
gene-SAOUHSC_01976	CP000253.1	1881683	1881781	-	99	SAOUHSC_01976	14
gene-SAOUHSC_01977	CP000253.1	1882164	1882508	-	345	SAOUHSC_01977	1116
gene-SAOUHSC_01978	CP000253.1	1882577	1883701	-	1125	SAOUHSC_01978	556
gene-SAOUHSC_01979	CP000253.1	1883880	1884344	-	465	SAOUHSC_01979	199
gene-SAOUHSC_01980	CP000253.1	1884700	1885323	-	624	SAOUHSC_01980	141
gene-SAOUHSC_01981	CP000253.1	1885345	1886457	-	1113	SAOUHSC_01981	243
gene-SAOUHSC_01982	CP000253.1	1886620	1887441	+	822	SAOUHSC_01982	304
gene-SAOUHSC_01983	CP000253.1	1887904	1889289	-	1386	SAOUHSC_01983	437
gene-SAOUHSC_01984	CP000253.1	1889485	1889880	-	396	SAOUHSC_01984	66
gene-SAOUHSC_01985	CP000253.1	1889999	1890361	+	363	SAOUHSC_01985	69
gene-SAOUHSC_01986	CP000253.1	1890657	1890809	-	153	SAOUHSC_01986	766
gene-SAOUHSC_01987	CP000253.1	1890834	1891433	-	600	SAOUHSC_01987	2139
gene-SAOUHSC_01988	CP000253.1	1891592	1892062	-	471	SAOUHSC_01988	172
gene-SAOUHSC_01989	CP000253.1	1892067	1893209	-	1143	SAOUHSC_01989	357
gene-SAOUHSC_01990	CP000253.1	1893345	1894073	-	729	SAOUHSC_01990	302
gene-SAOUHSC_01991	CP000253.1	1894060	1895517	-	1458	SAOUHSC_01991	395
gene-SAOUHSC_01992	CP000253.1	1895775	1896836	-	1062	SAOUHSC_01992	459
gene-SAOUHSC_01993	CP000253.1	1897329	1898531	+	1203	SAOUHSC_01993	264
gene-SAOUHSC_T00031	CP000253.1	1898905	1898988	-	84	SAOUHSC_T00031	336
gene-SAOUHSC_T00023	CP000253.1	1899205	1899279	-	75	SAOUHSC_T00023	795
gene-SAOUHSC_T00015	CP000253.1	1899287	1899360	-	74	SAOUHSC_T00015	77
gene-SAOUHSC_T00016	CP000253.1	1899366	1899437	-	72	SAOUHSC_T00016	215
gene-SAOUHSC_T00027	CP000253.1	1899449	1899521	-	73	SAOUHSC_T00027	288
gene-SAOUHSC_T00056	CP000253.1	1899524	1899597	-	74	SAOUHSC_T00056	162
gene-SAOUHSC_T00057	CP000253.1	1899613	1899693	-	81	SAOUHSC_T00057	346
gene-SAOUHSC_T00054	CP000253.1	1899699	1899774	-	76	SAOUHSC_T00054	267
gene-SAOUHSC_T00043	CP000253.1	1899782	1899854	-	73	SAOUHSC_T00043	0
gene-SAOUHSC_A01909	CP000253.1	1899812	1899976	+	165	SAOUHSC_A01909	0
gene-SAOUHSC_T00013	CP000253.1	1899873	1899948	-	76	SAOUHSC_T00013	0
gene-SAOUHSC_T00039	CP000253.1	1899958	1900031	-	74	SAOUHSC_T00039	168
gene-SAOUHSC_T00051	CP000253.1	1900046	1900138	-	93	SAOUHSC_T00051	550
gene-SAOUHSC_A01910	CP000253.1	1900176	1900424	+	249	SAOUHSC_A01910	0
gene-SAOUHSC_T00014	CP000253.1	1900177	1900252	-	76	SAOUHSC_T00014	0
gene-SAOUHSC_T00052	CP000253.1	1900263	1900352	-	90	SAOUHSC_T00052	0
gene-SAOUHSC_T00040	CP000253.1	1900362	1900435	-	74	SAOUHSC_T00040	0
gene-SAOUHSC_T00041	CP000253.1	1900461	1900537	-	77	SAOUHSC_T00041	1148
gene-SAOUHSC_T0002	CP000253.1	1900559	1900634	-	76	SAOUHSC_T0002	120
gene-SAOUHSC_T00045	CP000253.1	1900652	1900725	-	74	SAOUHSC_T00045	86
gene-SAOUHSC_T0007	CP000253.1	1900735	1900808	-	74	SAOUHSC_T0007	499
gene-SAOUHSC_T00032	CP000253.1	1900827	1900915	-	89	SAOUHSC_T00032	69
gene-SAOUHSC_T00024	CP000253.1	1900926	1901000	-	75	SAOUHSC_T00024	19
gene-SAOUHSC_T00033	CP000253.1	1901004	1901085	-	82	SAOUHSC_T00033	291
gene-SAOUHSC_T00036	CP000253.1	1901089	1901164	-	76	SAOUHSC_T00036	92
gene-SAOUHSC_T00055	CP000253.1	1901170	1901245	-	76	SAOUHSC_T00055	80
gene-SAOUHSC_T00060	CP000253.1	1901262	1901337	-	76	SAOUHSC_T00060	1
gene-SAOUHSC_R00013	CP000253.1	1901349	1901463	-	115	SAOUHSC_R00013	0
gene-SAOUHSC_R0008	CP000253.1	1901536	1904457	-	2922	SAOUHSC_R0008	138
gene-SAOUHSC_T0003	CP000253.1	1904671	1904746	-	76	SAOUHSC_T0003	318
gene-SAOUHSC_A01912	CP000253.1	1904764	1904943	+	180	SAOUHSC_A01912	0
gene-SAOUHSC_T00028	CP000253.1	1904765	1904841	-	77	SAOUHSC_T00028	0
gene-SAOUHSC_R0003	CP000253.1	1904931	1906485	-	1555	SAOUHSC_R0003	20
gene-SAOUHSC_01997	CP000253.1	1907224	1907670	-	447	SAOUHSC_01997	4781
gene-SAOUHSC_01998	CP000253.1	1907767	1908717	-	951	SAOUHSC_01998	552
gene-SAOUHSC_01999	CP000253.1	1908723	1909178	-	456	SAOUHSC_01999	242
gene-SAOUHSC_02000	CP000253.1	1909373	1910548	+	1176	SAOUHSC_02000	1463
gene-SAOUHSC_02001	CP000253.1	1910892	1911935	+	1044	SAOUHSC_02001	2381
gene-SAOUHSC_02002	CP000253.1	1912025	1912117	-	93	SAOUHSC_02002	18
gene-SAOUHSC_02003	CP000253.1	1912126	1913862	-	1737	SAOUHSC_02003	1174
gene-SAOUHSC_02004	CP000253.1	1914153	1914695	-	543	SAOUHSC_02004	1854
gene-SAOUHSC_02005	CP000253.1	1914997	1916034	-	1038	SAOUHSC_02005	577
gene-SAOUHSC_02006	CP000253.1	1916186	1917163	+	978	SAOUHSC_02006	2182
gene-SAOUHSC_02007	CP000253.1	1917267	1917497	+	231	SAOUHSC_02007	101
gene-SAOUHSC_02008	CP000253.1	1917424	1918260	-	837	SAOUHSC_02008	183
gene-SAOUHSC_02009	CP000253.1	1918269	1919786	-	1518	SAOUHSC_02009	353
gene-SAOUHSC_02010	CP000253.1	1919801	1920091	-	291	SAOUHSC_02010	60
gene-SAOUHSC_02011	CP000253.1	1920093	1920911	-	819	SAOUHSC_02011	96
gene-SAOUHSC_02012	CP000253.1	1921172	1921981	-	810	SAOUHSC_02012	3781
gene-SAOUHSC_02013	CP000253.1	1922322	1922837	-	516	SAOUHSC_02013	944
gene-SAOUHSC_02014	CP000253.1	1922968	1923129	-	162	SAOUHSC_02014	98
gene-SAOUHSC_02015	CP000253.1	1923456	1923557	+	102	SAOUHSC_02015	0
gene-SAOUHSC_02016	CP000253.1	1923883	1924083	-	201	SAOUHSC_02016	0
gene-SAOUHSC_02017	CP000253.1	1924070	1924180	-	111	SAOUHSC_02017	0
gene-SAOUHSC_02018	CP000253.1	1924251	1924403	-	153	SAOUHSC_02018	0
gene-SAOUHSC_02019	CP000253.1	1924647	1926092	-	1446	SAOUHSC_02019	0
gene-SAOUHSC_02020	CP000253.1	1926073	1926510	-	438	SAOUHSC_02020	0
gene-SAOUHSC_02021	CP000253.1	1926566	1926961	-	396	SAOUHSC_02021	0
gene-SAOUHSC_02022	CP000253.1	1926967	1928139	-	1173	SAOUHSC_02022	0
gene-SAOUHSC_02023	CP000253.1	1928152	1930050	-	1899	SAOUHSC_02023	0
gene-SAOUHSC_02025	CP000253.1	1930187	1930486	-	300	SAOUHSC_02025	0
gene-SAOUHSC_02026	CP000253.1	1930526	1930699	-	174	SAOUHSC_02026	0
gene-SAOUHSC_02027	CP000253.1	1930703	1931080	-	378	SAOUHSC_02027	0
gene-SAOUHSC_02028	CP000253.1	1931080	1932903	-	1824	SAOUHSC_02028	0
gene-SAOUHSC_02029	CP000253.1	1932903	1934813	-	1911	SAOUHSC_02029	0
gene-SAOUHSC_02030	CP000253.1	1934828	1936729	-	1902	SAOUHSC_02030	0
gene-SAOUHSC_02031	CP000253.1	1936738	1937685	-	948	SAOUHSC_02031	0
gene-SAOUHSC_02033	CP000253.1	1937698	1941165	-	3468	SAOUHSC_02033	0
gene-SAOUHSC_02034	CP000253.1	1941182	1941526	-	345	SAOUHSC_02034	0
gene-SAOUHSC_02035	CP000253.1	1941556	1941921	-	366	SAOUHSC_02035	0
gene-SAOUHSC_02036	CP000253.1	1941983	1942564	-	582	SAOUHSC_02036	0
gene-SAOUHSC_02037	CP000253.1	1942583	1942966	-	384	SAOUHSC_02037	0
gene-SAOUHSC_02038	CP000253.1	1942978	1943325	-	348	SAOUHSC_02038	0
gene-SAOUHSC_02040	CP000253.1	1943325	1943627	-	303	SAOUHSC_02040	0
gene-SAOUHSC_02041	CP000253.1	1943624	1943956	-	333	SAOUHSC_02041	0
gene-SAOUHSC_02042	CP000253.1	1943965	1944252	-	288	SAOUHSC_02042	0
gene-SAOUHSC_02043	CP000253.1	1944274	1945248	-	975	SAOUHSC_02043	0
gene-SAOUHSC_02044	CP000253.1	1945262	1945882	-	621	SAOUHSC_02044	0
gene-SAOUHSC_02046	CP000253.1	1945991	1946161	-	171	SAOUHSC_02046	0
gene-SAOUHSC_02047	CP000253.1	1946234	1947229	-	996	SAOUHSC_02047	0
gene-SAOUHSC_02048	CP000253.1	1947236	1948771	-	1536	SAOUHSC_02048	0
gene-SAOUHSC_02049	CP000253.1	1948782	1950059	-	1278	SAOUHSC_02049	0
gene-SAOUHSC_02050	CP000253.1	1950046	1950486	-	441	SAOUHSC_02050	0
gene-SAOUHSC_02051	CP000253.1	1950673	1951095	-	423	SAOUHSC_02051	0
gene-SAOUHSC_02052	CP000253.1	1951119	1951265	-	147	SAOUHSC_02052	0
gene-SAOUHSC_02053	CP000253.1	1951266	1951454	-	189	SAOUHSC_02053	0
gene-SAOUHSC_02054	CP000253.1	1951442	1951642	-	201	SAOUHSC_02054	0
gene-SAOUHSC_02055	CP000253.1	1951617	1951805	-	189	SAOUHSC_02055	0
gene-SAOUHSC_02056	CP000253.1	1951802	1952047	-	246	SAOUHSC_02056	0
gene-SAOUHSC_02057	CP000253.1	1952084	1952620	-	537	SAOUHSC_02057	0
gene-SAOUHSC_02058	CP000253.1	1952586	1952828	-	243	SAOUHSC_02058	0
gene-SAOUHSC_02059	CP000253.1	1952825	1953070	-	246	SAOUHSC_02059	0
gene-SAOUHSC_02060	CP000253.1	1953085	1953333	-	249	SAOUHSC_02060	0
gene-SAOUHSC_02061	CP000253.1	1953334	1953693	-	360	SAOUHSC_02061	0
gene-SAOUHSC_02062	CP000253.1	1953694	1953963	-	270	SAOUHSC_02062	0
gene-SAOUHSC_02063	CP000253.1	1953964	1954149	-	186	SAOUHSC_02063	0
gene-SAOUHSC_02064	CP000253.1	1954154	1954558	-	405	SAOUHSC_02064	0
gene-SAOUHSC_02065	CP000253.1	1954569	1954790	-	222	SAOUHSC_02065	0
gene-SAOUHSC_02066	CP000253.1	1954794	1955009	-	216	SAOUHSC_02066	0
gene-SAOUHSC_02067	CP000253.1	1955006	1956247	-	1242	SAOUHSC_02067	0
gene-SAOUHSC_02068	CP000253.1	1956244	1956600	-	357	SAOUHSC_02068	0
gene-SAOUHSC_02069	CP000253.1	1956600	1957406	-	807	SAOUHSC_02069	0
gene-SAOUHSC_02070	CP000253.1	1957378	1958070	-	693	SAOUHSC_02070	0
gene-SAOUHSC_02071	CP000253.1	1958083	1958583	-	501	SAOUHSC_02071	0
gene-SAOUHSC_02072	CP000253.1	1958667	1959446	-	780	SAOUHSC_02072	0
gene-SAOUHSC_02073	CP000253.1	1959447	1959983	-	537	SAOUHSC_02073	0
gene-SAOUHSC_02074	CP000253.1	1959996	1960316	-	321	SAOUHSC_02074	0
gene-SAOUHSC_02075	CP000253.1	1960237	1960566	-	330	SAOUHSC_02075	0
gene-SAOUHSC_02076	CP000253.1	1960656	1960817	-	162	SAOUHSC_02076	0
gene-SAOUHSC_02077	CP000253.1	1960810	1961094	-	285	SAOUHSC_02077	0
gene-SAOUHSC_02078	CP000253.1	1961045	1961494	-	450	SAOUHSC_02078	0
gene-SAOUHSC_02079	CP000253.1	1961536	1961760	-	225	SAOUHSC_02079	0
gene-SAOUHSC_02080	CP000253.1	1961761	1962552	-	792	SAOUHSC_02080	0
gene-SAOUHSC_02081	CP000253.1	1962709	1963017	-	309	SAOUHSC_02081	0
gene-SAOUHSC_02083	CP000253.1	1963032	1963250	-	219	SAOUHSC_02083	0
gene-SAOUHSC_02084	CP000253.1	1963392	1964111	+	720	SAOUHSC_02084	0
gene-SAOUHSC_02085	CP000253.1	1964181	1964348	+	168	SAOUHSC_02085	0
gene-SAOUHSC_02086	CP000253.1	1964508	1964693	+	186	SAOUHSC_02086	0
gene-SAOUHSC_02087	CP000253.1	1964729	1965634	+	906	SAOUHSC_02087	0
gene-SAOUHSC_02088	CP000253.1	1965571	1965771	-	201	SAOUHSC_02088	0
gene-SAOUHSC_02089	CP000253.1	1965883	1966929	+	1047	SAOUHSC_02089	0
gene-SAOUHSC_02090	CP000253.1	1966974	1968119	+	1146	SAOUHSC_02090	886
gene-SAOUHSC_02091	CP000253.1	1968379	1968909	-	531	SAOUHSC_02091	793
gene-SAOUHSC_02092	CP000253.1	1968999	1970255	-	1257	SAOUHSC_02092	1047
gene-SAOUHSC_02093	CP000253.1	1970258	1970458	-	201	SAOUHSC_02093	100
gene-SAOUHSC_02095	CP000253.1	1970605	1971069	+	465	SAOUHSC_02095	1493
gene-SAOUHSC_02096	CP000253.1	1971076	1971351	+	276	SAOUHSC_02096	1225
gene-SAOUHSC_02097	CP000253.1	1971629	1972846	+	1218	SAOUHSC_02097	924
gene-SAOUHSC_02098	CP000253.1	1972962	1973591	-	630	SAOUHSC_02098	3046
gene-SAOUHSC_02099	CP000253.1	1973581	1974624	-	1044	SAOUHSC_02099	3838
